booking_id,booking_date,check_in,check_out,room_id,room_type,guests,nights,room_rate,revenue,booking_channel,booking_status,lead_time
SYN-B001388,2023-12-01,2023-12-22,2023-12-24,SYN-DEL-03,Deluxe,1.0,2,107.53,215.06,Online travel agency,Completed,21
SYN-B001389,2023-12-15,2023-12-22,2023-12-25,SYN-DEL-05,Deluxe,2.0,3,105.58,316.74,Direct,Completed,7
SYN-B001390,2023-12-19,2023-12-23,2023-12-27,SYN-STA-03,Standard,1.0,4,66.58,0.0,Online travel agency,Cancelled,4
SYN-B001391,2023-11-15,2023-12-23,2023-12-25,SYN-DEL-01,Deluxe,2.0,2,98.74,197.48,Direct,Completed,38
SYN-B001392,2023-12-20,2023-12-23,2023-12-24,SYN-DEL-04,Deluxe,2.0,1,96.17,96.17,Direct,Completed,3
SYN-B001393,2023-12-04,2023-12-24,2023-12-27,SYN-STA-02,Standard,2.0,3,61.25,183.75,Direct,Completed,20
SYN-B001394,2023-12-04,2023-12-24,2023-12-25,SYN-STA-08,Standard,2.0,1,58.66,58.66,Travel agent,Completed,20
SYN-B001395,2023-12-13,2023-12-24,2023-12-25,SYN-STA-09,Standard,2.0,1,64.78,64.78,Online travel agency,Completed,11
SYN-B001396,2023-12-05,2023-12-25,2023-12-28,SYN-STA-03,Standard,1.0,3,65.18,195.54,Online travel agency,Completed,20
SYN-B001397,2023-12-12,2023-12-25,2023-12-30,SYN-STA-10,Standard,1.0,5,65.42,327.1,Direct,Completed,13
SYN-B001398,2023-12-19,2023-12-25,2023-12-26,SYN-FAM-02,Family,4.0,1,115.92,115.92,Direct,Completed,6
SYN-B001399,2023-12-08,2023-12-26,2023-12-28,SYN-STA-08,Standard,1.0,2,63.1,126.2,Direct,Completed,18
SYN-B001400,2023-12-03,2023-12-26,2023-12-29,SYN-FAM-02,Family,2.0,3,113.9,341.7,Direct,Completed,23
SYN-B001401,2023-12-15,2023-12-27,2023-12-29,SYN-STA-05,Standard,1.0,2,65.97,131.94,Online travel agency,Completed,12
SYN-B001402,2023-12-26,2023-12-27,2023-12-31,SYN-DEL-01,Deluxe,2.0,4,81.21,324.84,Direct,Completed,1
SYN-B001403,2023-12-17,2023-12-27,2023-12-28,SYN-DEL-03,Deluxe,1.0,1,90.98,90.98,Online travel agency,Completed,10
SYN-B001404,2023-12-08,2023-12-28,2023-12-30,SYN-STA-08,Standard,2.0,2,63.9,127.8,Online travel agency,Completed,20
SYN-B001405,2023-12-11,2023-12-29,2023-12-31,SYN-STA-03,Standard,2.0,2,68.54,0.0,Online travel agency,Cancelled,18
SYN-B001406,2023-12-13,2023-12-29,2024-01-04,SYN-STA-05,Standard,2.0,6,69.45,416.7,Online travel agency,Completed,16
SYN-B001407,2023-12-21,2023-12-29,2023-12-30,SYN-STA-06,Standard,2.0,1,70.93,0.0,Online travel agency,Cancelled,8
SYN-B001408,2023-12-13,2023-12-29,2024-01-03,SYN-STA-09,Standard,2.0,5,72.54,362.7,Travel agent,Completed,16
SYN-B001409,2023-12-23,2023-12-29,2024-01-01,SYN-DEL-05,Deluxe,2.0,3,100.41,301.23,Travel agent,Completed,6
SYN-B001410,2023-11-17,2023-12-30,2024-01-01,SYN-STA-02,Standard,1.0,2,69.39,138.78,Direct,Completed,43
SYN-B001411,2023-12-22,2023-12-30,2024-01-03,SYN-STA-03,Standard,2.0,4,70.86,0.0,Online travel agency,Cancelled,8
SYN-B001412,2023-12-01,2023-12-30,2024-01-04,SYN-DEL-02,Deluxe,2.0,5,104.72,523.6,Direct,Completed,29
SYN-B001413,2023-12-21,2023-12-30,2024-01-04,SYN-DEL-03,Deluxe,2.0,5,96.45,482.25,Direct,Completed,9
SYN-B001414,2023-12-09,2023-12-30,2024-01-02,SYN-FAM-03,Family,2.0,3,138.7,416.1,Direct,Completed,21
SYN-B001415,2023-12-27,2023-12-31,2024-01-03,SYN-STA-01,Standard,2.0,3,64.06,0.0,Online travel agency,Cancelled,4
SYN-B001416,2023-12-19,2023-12-31,2024-01-04,SYN-STA-03,Standard,2.0,4,60.56,242.24,Online travel agency,Completed,12
SYN-B001417,2023-12-19,2024-01-02,2024-01-04,SYN-STA-02,Standard,2.0,2,66.45,132.9,Direct,Completed,14
SYN-B001418,2023-12-27,2024-01-02,2024-01-04,SYN-FAM-01,Family,1.0,2,125.78,251.56,Direct,Completed,6
SYN-B001419,2023-12-27,2024-01-03,2024-01-07,SYN-STA-01,Standard,2.0,4,67.1,268.4,Online travel agency,Completed,7
SYN-B001420,2023-12-12,2024-01-03,2024-01-06,SYN-STA-08,Standard,2.0,3,64.94,0.0,Direct,Cancelled,22
SYN-B001421,2023-12-26,2024-01-03,2024-01-05,SYN-DEL-01,Deluxe,1.0,2,88.53,177.06,Direct,Completed,8
SYN-B001422,2023-11-07,2024-01-04,2024-01-07,SYN-STA-03,Standard,1.0,3,61.03,183.09,Online travel agency,Completed,58
SYN-B001423,2023-12-07,2024-01-04,2024-01-05,SYN-FAM-01,Family,1.0,1,117.09,117.09,Direct,Completed,28
SYN-B001424,2024-01-03,2024-01-05,2024-01-06,SYN-STA-02,Standard,1.0,1,64.29,64.29,Online travel agency,Completed,2
SYN-B001425,2024-01-01,2024-01-05,2024-01-07,SYN-STA-07,Standard,2.0,2,68.81,137.62,Online travel agency,Completed,4
SYN-B001426,2023-12-28,2024-01-05,2024-01-07,SYN-STA-08,Standard,1.0,2,75.56,151.12,Direct,Completed,8
SYN-B001427,2023-12-23,2024-01-05,2024-01-07,SYN-DEL-05,Deluxe,1.0,2,108.88,217.76,Direct,Completed,13
SYN-B001428,2023-12-31,2024-01-06,2024-01-10,SYN-STA-06,Standard,2.0,4,74.67,298.68,Direct,Completed,6
SYN-B001429,2023-12-20,2024-01-06,2024-01-08,SYN-STA-10,Standard,2.0,2,71.12,0.0,Online travel agency,Cancelled,17
SYN-B001430,2024-01-02,2024-01-06,2024-01-08,SYN-FAM-01,Family,3.0,2,138.38,276.76,Online travel agency,Completed,4
SYN-B001431,2023-12-18,2024-01-07,2024-01-11,SYN-STA-02,Standard,1.0,4,66.66,266.64,Direct,Completed,-1
SYN-B001432,2023-12-27,2024-01-07,2024-01-09,SYN-STA-04,Standard,1.0,2,67.32,134.64,Direct,Completed,11
SYN-B001433,2023-12-22,2024-01-07,2024-01-10,SYN-STA-10,Standard,2.0,-1,62.76,188.28,Online travel agency,Completed,16
SYN-B001434,2023-12-28,2024-01-08,2024-01-13,SYN-STA-01,Standard,2.0,5,65.75,328.75,Travel agent,Completed,11
SYN-B001435,2023-12-27,2024-01-08,2024-01-11,SYN-STA-07,Standard,1.0,3,65.83,0.0,Online travel agency,Cancelled,12
SYN-B001436,2023-11-09,2024-01-09,2024-01-12,SYN-STA-08,Standard,2.0,3,60.22,180.66,Direct,Completed,61
SYN-B001437,2024-01-04,2024-01-10,2024-01-15,SYN-STA-07, standard ,1.0,5,63.86,319.3,Online travel agency,Completed,6
SYN-B001438,2023-12-25,2024-01-10,2024-01-12,SYN-DEL-05,Deluxe,2.0,2,97.68,195.36,Online travel agency,Completed,16
SYN-B001439,2024-01-06,2024-01-11,2024-01-15,SYN-STA-03,Standard,2.0,4,66.88,267.52,Online travel agency,Completed,5
SYN-B001440,2023-12-09,2024-01-11,2024-01-14,SYN-STA-09, standard ,2.0,3,66.64,199.92,Online travel agency,Completed,33
SYN-B001441,2023-12-26,2024-01-11,2024-01-13,SYN-DEL-01,Deluxe,1.0,2,94.84,189.68,Direct,Completed,16
SYN-B001442,2023-12-23,2024-01-12,2024-01-14,SYN-STA-08,Standard,2.0,2,69.34,138.68,Direct,Completed,20
SYN-B001443,2023-11-12,2024-01-13,2024-01-16,SYN-STA-04,Standard,,3,65.13,195.39,Online travel agency,Completed,62
SYN-B001444,2024-01-06,2024-01-13,2024-01-15,SYN-STA-10,Standard,1.0,2,69.85,139.7,Online travel agency,Completed,7
SYN-B001445,2023-12-25,2024-01-13,2024-01-17,SYN-DEL-02,Deluxe,2.0,4,108.94,435.76,Direct,Completed,19
SYN-B001446,2024-01-03,2024-01-13,2024-01-15,SYN-FAM-02,Family,1.0,2,131.28,262.56,Online travel agency,Completed,10
SYN-B001447,2023-10-19,2024-01-14,2024-01-19,SYN-STA-02,Standard,2.0,5,60.99,0.0,Online travel agency,Cancelled,87
SYN-B001448,2024-01-12,2024-01-14,2024-01-16,SYN-DEL-01,Deluxe,2.0,2,83.34,166.68,Online travel agency,Completed,2
SYN-B001449,2023-12-31,2024-01-14,2024-01-17,SYN-DEL-04,Deluxe,2.0,3,98.48,0.0,Online travel agency,Cancelled,14
SYN-B001450,2023-12-13,2024-01-14,2024-01-16,SYN-DEL-05,Deluxe,1.0,2,95.17,190.34,Online travel agency,Completed,32
SYN-B001451,2024-01-04,2024-01-15,2024-01-17,SYN-STA-01,Standard,2.0,2,62.78,125.56,Direct,Completed,11
SYN-B001452,2023-09-29,2024-01-15,2024-01-16,SYN-STA-06,Standard,1.0,1,61.17,61.17,Direct,Completed,108
SYN-B001453,2023-12-30,2024-01-16,2024-01-18,SYN-STA-08,Standard,1.0,2,64.44,128.88,Online travel agency,Completed,17
SYN-B001454,2024-01-13,2024-01-16,2024-01-21,SYN-FAM-03,Family,2.0,5,120.32,0.0,Online travel agency,Cancelled,3
SYN-B001455,2023-12-20,2024-01-17,2024-01-19,SYN-STA-06,Standard,1.0,2,61.7,123.4,Direct,Completed,28
SYN-B001456,2023-12-29,2024-01-17,2024-01-19,SYN-DEL-04,Deluxe,1.0,2,96.87,193.74,Direct,Completed,19
SYN-B001457,2024-01-07,2024-01-17,2024-01-21,SYN-DEL-05,Deluxe,2.0,4,97.52,-1.0,Online travel agency,Completed,10
SYN-B001458,2023-11-08,2024-01-18,2024-01-22,SYN-STA-08,Standard,1.0,4,63.74,0.0,Direct,Cancelled,71
SYN-B001459,2024-01-08,2024-01-18,2024-01-19,SYN-STA-09,Standard,2.0,1,65.44,65.44,Direct,Completed,10
SYN-B001460,2024-01-12,2024-01-19,2024-01-21,SYN-STA-04,Standard,1.0,2,68.16,136.32,Online travel agency,Completed,7
SYN-B001461,2023-12-16,2024-01-19,2024-01-21,SYN-STA-08,Standard,1.0,2,72.38,0.0,Online travel agency,Cancelled,34
SYN-B001462,2024-01-06,2024-01-19,2024-01-21,SYN-STA-09,Standard,1.0,2,75.94,151.88,Online travel agency,Completed,13
SYN-B001463,2024-01-14,2024-01-19,2024-01-23,SYN-DEL-01,Deluxe,2.0,4,106.32,425.28,Direct,Completed,5
SYN-B001464,2023-12-14,2024-01-19,2024-01-21,SYN-DEL-03,Deluxe,2.0,2,109.63,219.26,Online travel agency,Completed,36
SYN-B001465,2023-12-24,2024-01-20,2024-01-24,SYN-STA-08,Standard,2.0,4,74.98,299.92,Direct,Completed,27
SYN-B001466,2023-12-15,2024-01-20,2024-01-22,SYN-FAM-01,Family,2.0,2,138.33,0.0,Online travel agency, cancelled ,36
SYN-B001467,2024-01-13,2024-01-22,2024-01-24,SYN-DEL-03,Deluxe,1.0,2,92.84,185.68,Direct,Completed,9
SYN-B001468,2024-01-06,2024-01-22,2024-01-28,SYN-DEL-05,Deluxe,2.0,6,99.16,594.96,Direct,Completed,16
SYN-B001469,2024-01-14,2024-01-23,2024-01-25,SYN-DEL-04,Deluxe,1.0,2,93.7,187.4,Direct,Completed,9
SYN-B001470,2024-01-08,2024-01-23,2024-01-25,SYN-FAM-03,Family,3.0,2,119.2,238.4,Direct,Completed,15
SYN-B001471,2024-01-17,2024-01-24,2024-01-26,SYN-STA-09,Standard,2.0,2,61.04,0.0,Online travel agency,Cancelled,7
SYN-B001472,2024-01-20,2024-01-24,2024-01-27,SYN-STA-10,Standard,2.0,3,63.46,190.38,Direct,Completed,4
SYN-B001473,2023-12-11,2024-01-25,2024-01-27,SYN-DEL-01,Deluxe,1.0,-1,90.24,180.48,Travel agent,Completed,45
SYN-B001474,2024-01-12,2024-01-25,2024-01-28,SYN-FAM-02,Family,2.0,3,128.39,385.17,Online travel agency,Completed,13
SYN-B001475,2024-01-09,2024-01-26,2024-01-29,SYN-STA-04,Standard,2.0,3,75.54,226.62,Direct,Completed,17
SYN-B001476,2024-01-01,2024-01-26,2024-01-29,SYN-STA-06,Standard,1.0,3,73.55,220.65,Direct,Completed,25
SYN-B001477,2024-01-06,2024-01-27,2024-01-29,SYN-STA-01,Standard,2.0,2,72.37,144.74,Online travel agency,Completed,21
SYN-B001478,2024-01-12,2024-01-27,2024-01-30,SYN-STA-07,Standard,2.0,3,76.04,228.12,Online travel agency,Completed,15
SYN-B001479,2023-12-03,2024-01-27,2024-01-30,SYN-STA-08,Standard,1.0,3,74.41,0.0,Online travel agency,Cancelled,55
SYN-B001480,2024-01-15,2024-01-27,2024-01-29,SYN-STA-09,Standard,2.0,2,72.18,0.0,Online travel agency,Cancelled,12
SYN-B001481,2023-11-27,2024-01-27,2024-01-28,SYN-DEL-02,Deluxe,2.0,1,96.37,96.37,Online travel agency,Completed,61
SYN-B001482,2024-01-10,2024-01-27,2024-01-30,SYN-DEL-04,Deluxe,1.0,3,100.89,302.67,Direct,Completed,17
SYN-B001483,2023-12-19,2024-01-28,2024-02-01,SYN-STA-02,Standard,1.0,4,63.4,253.6,Direct,Completed,40
SYN-B001484,2024-01-19,2024-01-28,2024-01-31,SYN-STA-05,Standard,1.0,3,64.3,192.9,Direct,Completed,9
SYN-B001485,2024-01-13,2024-01-28,2024-01-30,SYN-FAM-02,Family,2.0,2,123.97,0.0,Online travel agency,Cancelled,15
SYN-B001486,2024-01-09,2024-01-29,2024-01-31,SYN-STA-09,Standard,2.0,2,67.71,135.42,Online travel agency,Completed,20
SYN-B001487,2024-01-08,2024-01-30,2024-02-02,SYN-STA-04,Standard,2.0,3,66.02,0.0,Online travel agency,Cancelled,22
SYN-B001488,2024-01-10,2024-01-30,2024-02-01,SYN-STA-08,Standard,2.0,2,62.23,124.46,Travel agent,Completed,20
SYN-B001489,2024-01-22,2024-01-30,2024-01-31,SYN-DEL-01,Deluxe,2.0,1,96.92,96.92,Online travel agency,Completed,8
SYN-B001490,2024-01-19,2024-01-30,2024-02-01,SYN-DEL-02,Deluxe,2.0,2,97.74,195.48, travel agent ,Completed,11
SYN-B001491,2024-01-15,2024-01-30,2024-02-02,SYN-DEL-04,Deluxe,2.0,3,93.26,279.78,Travel agent,Completed,15
SYN-B001492,2024-01-24,2024-01-31,2024-02-04,SYN-STA-05,Standard,2.0,4,67.91,271.64,Online travel agency,Completed,7
SYN-B001493,2024-01-24,2024-02-01,2024-02-02,SYN-STA-06,Standard,1.0,1,63.01,63.01,Online travel agency,Completed,8
SYN-B001494,2024-01-24,2024-02-01,2024-02-03,SYN-DEL-03,Deluxe,1.0,2,94.16,188.32,Travel agent,Completed,8
SYN-B001495,2024-01-07,2024-02-01,2024-02-06,SYN-FAM-02,Family,1.0,5,129.12,645.6,Direct,Completed,25
SYN-B001496,2024-01-27,2024-02-02,2024-02-05,SYN-STA-03,Standard,1.0,3,70.36,211.08,Direct,Completed,6
SYN-B001497,2024-01-27,2024-02-02,2024-02-05,SYN-STA-10,Standard,2.0,3,73.69,221.07,Direct,Completed,6
SYN-B001498,2024-01-25,2024-02-02,2024-02-03,SYN-FAM-03,Family,3.0,1,135.92,135.92,Online travel agency,Completed,8
SYN-B001499,2024-01-23,2024-02-03,2024-02-06,SYN-STA-02,Standard,1.0,3,70.25,210.75,Online travel agency,Completed,11
SYN-B001500,2024-01-16,2024-02-03,2024-02-07,SYN-DEL-02,Deluxe,2.0,4,110.09,0.0,Online travel agency,Cancelled,18
SYN-B001501,2024-01-14,2024-02-04,2024-02-07,SYN-STA-01,Standard,2.0,3,62.96,188.88,Travel agent,Completed,21
SYN-B001502,2024-01-29,2024-02-04,2024-02-09,SYN-STA-09,Standard,1.0,5,63.96,0.0,Online travel agency,Cancelled,6
SYN-B001503,2024-02-02,2024-02-04,2024-02-07,SYN-DEL-01,Deluxe,2.0,3,91.35,274.05,Direct,Completed,2
SYN-B001504,2024-01-10,2024-02-04,2024-02-06,SYN-FAM-01,Family,3.0,2,130.38,260.76,Online travel agency,Completed,25
SYN-B001505,2023-12-27,2024-02-04,2024-02-06,SYN-FAM-03,Family,1.0,2,126.68,253.36,Online travel agency,Completed,39
SYN-B001506,2024-01-29,2024-02-05,2024-02-07,SYN-STA-06,Standard,2.0,2,66.6,133.2,Online travel agency,Completed,7
SYN-B001507,2024-01-22,2024-02-05,2024-02-07,SYN-STA-07,Standard,2.0,2,65.15,130.3,Direct,Completed,14
SYN-B001508,2024-01-24,2024-02-05,2024-02-07,SYN-STA-10,Standard,1.0,2,65.97,0.0,Online travel agency,Cancelled,12
SYN-B001509,2024-01-23,2024-02-05,2024-02-10,SYN-DEL-02,Deluxe,1.0,5,94.0,470.0, direct ,Completed,13
SYN-B001510,2024-01-13,2024-02-05,2024-02-09,SYN-DEL-05,Deluxe,1.0,4,96.31,385.24, online travel agency ,Completed,23
SYN-B001511,2024-01-22,2024-02-06,2024-02-08,SYN-STA-04,Standard,2.0,2,64.64,0.0,Online travel agency,Cancelled,15
SYN-B001512,2024-01-10,2024-02-06,2024-02-11,SYN-DEL-04,Deluxe,1.0,5,88.99,444.95,Online travel agency,Completed,27
SYN-B001513,2024-01-04,2024-02-07,2024-02-09,SYN-STA-07,Standard,2.0,2,62.29,0.0,Online travel agency,Cancelled,34
SYN-B001514,2024-01-30,2024-02-07,2024-02-09,SYN-STA-10,Standard,1.0,2,63.98,127.96,Direct,Completed,8
SYN-B001515,2024-02-01,2024-02-08,2024-02-09,SYN-STA-04,Standard,2.0,1,64.34,64.34,Online travel agency,Completed,7
SYN-B001516,2023-12-21,2024-02-08,2024-02-12,SYN-DEL-03,Deluxe,2.0,4,99.27,397.08, travel agent ,Completed,49
SYN-B001517,2023-11-22,2024-02-09,2024-02-11,SYN-STA-05,Standard,1.0,2,67.66,135.32,Direct,Completed,79
SYN-B001518,2024-01-29,2024-02-09,2024-02-12,SYN-STA-08,Standard,1.0,3,74.16,222.48,Direct,Completed,11
SYN-B001519,2024-01-14,2024-02-10,2024-02-13,SYN-STA-06,Standard,1.0,3,69.93,209.79,Direct,Completed,27
SYN-B001520,2023-12-02,2024-02-10,2024-02-12,SYN-STA-07,Standard,1.0,2,64.05,128.1,Online travel agency,Completed,70
SYN-B001521,2024-02-03,2024-02-10,2024-02-11,SYN-STA-10,Standard,1.0,1,74.93,74.93,Online travel agency,Completed,7
SYN-B001522,2024-01-27,2024-02-10,2024-02-12,SYN-DEL-05,Deluxe,2.0,2,99.41,198.82,Travel agent,Completed,14
SYN-B001523,2024-01-03,2024-02-11,2024-02-15,SYN-STA-01,Standard,2.0,4,62.23,248.92,Direct,Completed,39
SYN-B001524,2024-02-08,2024-02-11,2024-02-13,SYN-DEL-02,Deluxe,1.0,2,84.4,168.8,Travel agent,Completed,3
SYN-B001525,2024-02-04,2024-02-11,2024-02-12,SYN-FAM-01,Family,3.0,1,120.99,120.99,Online travel agency,Completed,7
SYN-B001526,2024-01-22,2024-02-11,2024-02-14,SYN-FAM-03,Family,2.0,3,119.73,359.19,Online travel agency,Completed,20
SYN-B001527,2024-01-07,2024-02-12,2024-02-13,SYN-DEL-01,Deluxe,2.0,1,89.71,89.71,Direct,Completed,36
SYN-B001528,2024-02-06,2024-02-13,2024-02-14,SYN-STA-07,Standard,1.0,1,62.26,62.26,Online travel agency,Completed,7
SYN-B001529,2024-01-08,2024-02-13,2024-02-15,SYN-STA-10,Standard,1.0,2,65.52,131.04,Online travel agency,Completed,36
SYN-B001530,2024-01-27,2024-02-13,2024-02-14,SYN-DEL-05,Deluxe,1.0,1,99.1,99.1,Online travel agency,Completed,17
SYN-B001531,2024-01-31,2024-02-14,2024-02-19,SYN-STA-02,Standard,2.0,5,62.17,310.85,Direct,Completed,14
SYN-B001532,2024-01-30,2024-02-14,2024-02-17,SYN-DEL-01,Deluxe,2.0,3,95.91,287.73,Online travel agency,Completed,15
SYN-B001533,2024-01-19,2024-02-15,2024-02-17,SYN-STA-08,Standard,1.0,2,66.73,0.0,Travel agent,Cancelled,27
SYN-B001534,2024-01-29,2024-02-15,2024-02-20,SYN-STA-09,Standard,1.0,5,60.82,304.1,Direct,Completed,17
SYN-B001535,2024-01-28,2024-02-15,2024-02-16,SYN-FAM-01,Family,2.0,1,128.77,0.0,Online travel agency,Cancelled,18
SYN-B001536,2024-01-13,2024-02-15,2024-02-18,SYN-FAM-02,Family,4.0,3,119.12,357.36,Direct,Completed,33
SYN-B001537,2024-02-02,2024-02-16,2024-02-18,SYN-STA-05,Standard,1.0,2,73.39,146.78,Direct,Completed,14
SYN-B001538,2024-01-24,2024-02-16,2024-02-18,SYN-FAM-01,Family,1.0,2,137.66,275.32,Direct,Completed,23
SYN-B001539,2024-01-13,2024-02-17,2024-02-20,SYN-STA-01,Standard,2.0,3,71.07,213.21,Online travel agency,Completed,35
SYN-B001540,2024-02-10,2024-02-17,2024-02-21,SYN-DEL-04,Deluxe,2.0,4,101.54,406.16, online travel agency ,Completed,7
SYN-B001541,2024-02-05,2024-02-17,2024-02-20,SYN-FAM-03,Family,2.0,3,140.62,421.86,Direct,Completed,12
SYN-B001542,2024-02-06,2024-02-18,2024-02-21,SYN-STA-06,Standard,2.0,3,60.34,181.02,Online travel agency,Completed,12
SYN-B001543,2024-01-31,2024-02-18,2024-02-22,SYN-STA-08,Standard,2.0,4,67.14,268.56,Online travel agency,Completed,18
SYN-B001544,2024-02-09,2024-02-19,2024-02-22,SYN-STA-05,Standard,2.0,3,67.13,201.39,Direct, completed ,10
SYN-B001545,2023-12-21,2024-02-19,2024-02-22,SYN-DEL-05,Deluxe,1.0,3,86.82,260.46,Direct,Completed,60
SYN-B001546,2024-02-17,2024-02-20,2024-02-22,SYN-STA-09,Standard,1.0,2,61.79,123.58,Online travel agency,Completed,3
SYN-B001547,2024-02-08,2024-02-22,2024-02-24,SYN-STA-04,Standard,1.0,2,62.02,124.04,Direct,Completed,14
SYN-B001548,2024-02-11,2024-02-23,2024-02-24,SYN-STA-01,Standard,2.0,1,69.27,69.27,Online travel agency,Completed,12
SYN-B001549,2024-02-08,2024-02-23,2024-02-28,SYN-STA-03,Standard,2.0,5,68.01,0.0,Online travel agency,Cancelled,15
SYN-B001550,2024-02-15,2024-02-23,2024-02-28,SYN-DEL-02,Deluxe,1.0,5,109.42,547.1,Direct,Completed,8
SYN-B001551,2024-02-21,2024-02-23,2024-02-29,SYN-DEL-04,Deluxe,1.0,6,98.83,592.98,Direct,Completed,2
SYN-B001552,2024-01-01,2024-02-23,2024-02-27,SYN-DEL-05,Deluxe,1.0,4,108.22,432.88,Direct,Completed,53
SYN-B001553,2024-02-04,2024-02-24,2024-02-26,SYN-STA-01,Standard,2.0,2,74.1,148.2,Direct,Completed,20
SYN-B001554,2024-02-19,2024-02-24,2024-02-26,SYN-STA-08,Standard,1.0,2,68.28,136.56,Online travel agency,Completed,5
SYN-B001555,2024-02-16,2024-02-24,2024-02-25,SYN-STA-09,Standard,1.0,1,75.25,75.25,Direct,Completed,8
SYN-B001556,2023-12-19,2024-02-24,2024-02-27,SYN-STA-10,Standard,1.0,3,66.23,198.69,Travel agent,Completed,67
SYN-B001557,2024-02-10,2024-02-25,2024-02-27,SYN-DEL-01,Deluxe,2.0,2,92.43,184.86,Direct,Completed,15
SYN-B001558,2024-02-04,2024-02-26,2024-03-01,SYN-STA-03,Standard,1.0,4,60.91,0.0,Direct,Cancelled,22
SYN-B001559,2024-02-02,2024-02-26,2024-02-29,SYN-STA-05,Standard,1.0,3,65.85,0.0,Travel agent,Cancelled,24
SYN-B001560,2024-02-13,2024-02-27,2024-02-28,SYN-STA-07,Standard,2.0,1,62.42,62.42,Direct,Completed,14
SYN-B001561,2024-01-06,2024-02-27,2024-03-01,SYN-STA-08,Standard,1.0,3,66.6,199.8,Online travel agency,Completed,52
SYN-B001562,2024-02-19,2024-02-27,2024-02-29,SYN-FAM-03,Family,3.0,2,116.75,0.0,Direct,Cancelled,8
SYN-B001563,2024-01-28,2024-02-28,2024-02-29,SYN-STA-02,Standard,1.0,1,66.49,66.49,Direct,Completed,31
SYN-B001564,2024-02-15,2024-02-29,2024-03-03,SYN-STA-02,Standard,1.0,3,67.84,0.0,Online travel agency,Cancelled,14
SYN-B001565,2024-02-23,2024-02-29,2024-03-04,SYN-STA-06,Standard,2.0,4,63.11,0.0,Travel agent,Cancelled,6
SYN-B001566,2024-02-04,2024-03-01,2024-03-04,SYN-STA-02,Standard,2.0,3,90.34,0.0,Online travel agency,Cancelled,26
SYN-B001567,2024-02-20,2024-03-01,2024-03-02,SYN-STA-04,Standard,2.0,1,82.15,82.15,Travel agent,Completed,10
SYN-B001568,2024-02-20,2024-03-01,2024-03-04,SYN-STA-08,Standard,1.0,3,86.99,260.97,Online travel agency,Completed,10
SYN-B001569,2024-02-19,2024-03-01,2024-03-02,SYN-STA-09,Standard,1.0,1,85.2,85.2,Direct,Completed,11
SYN-B001570,2024-02-15,2024-03-01,2024-03-05,SYN-DEL-02,Deluxe,1.0,4,127.38,0.0,Online travel agency,Cancelled,15
SYN-B001571,2024-02-08,2024-03-02,2024-03-04,SYN-STA-07,Standard,2.0,2,83.38,166.76,Online travel agency,Completed,23
SYN-B001572,2024-02-17,2024-03-02,2024-03-06,SYN-DEL-03,Deluxe,2.0,4,133.37,0.0,Direct,Cancelled,14
SYN-B001573,2024-01-12,2024-03-02,2024-03-05,SYN-DEL-05,Deluxe,1.0,3,121.47,364.41,Travel agent,Completed,50
SYN-B001574,2024-02-22,2024-03-03,2024-03-06,SYN-STA-02,Standard,1.0,3,75.8,227.4,Online travel agency,Completed,10
SYN-B001575,2024-02-15,2024-03-03,2024-03-05,SYN-STA-03,Standard,2.0,2,78.09,156.18,Online travel agency,Completed,17
SYN-B001576,2024-02-07,2024-03-03,2024-03-05,SYN-DEL-03,Deluxe,2.0,2,115.46,0.0,Online travel agency,Cancelled,25
SYN-B001577,2024-02-23,2024-03-04,2024-03-07,SYN-STA-07,Standard,2.0,3,79.22,237.66,Direct,Completed,10
SYN-B001578,2024-02-13,2024-03-04,2024-03-08,SYN-DEL-02,Deluxe,1.0,4,110.65,442.6,Direct,Completed,20
SYN-B001579,2024-02-25,2024-03-04,2024-03-06,SYN-FAM-03,Family,1.0,2,150.1,300.2,Direct,Completed,8
SYN-B001580,2024-02-26,2024-03-05,2024-03-09,SYN-STA-08, standard ,1.0,4,76.25,305.0,Online travel agency,Completed,8
SYN-B001581,2024-02-05,2024-03-05,2024-03-09,SYN-STA-10,Standard,1.0,4,78.83,0.0,Online travel agency,Cancelled,29
SYN-B001582,2023-11-04,2024-03-05,2024-03-06,SYN-DEL-04,Deluxe,1.0,1,103.45,103.45,Direct,Completed,122
SYN-B001583,2024-02-03,2024-03-05,2024-03-07,SYN-FAM-02,Family,1.0,2,141.74,283.48,Direct,Completed,31
SYN-B001584,2024-02-18,2024-03-06,2024-03-07,SYN-STA-05,Standard,2.0,1,74.46,74.46,Online travel agency,Completed,17
SYN-B001585,2024-03-02,2024-03-07,2024-03-08,SYN-STA-03,Standard,1.0,1,80.2,80.2,Direct,Completed,5
SYN-B001586,2024-02-26,2024-03-07,2024-03-08,SYN-STA-09,Standard,2.0,1,77.53,77.53,Direct,Completed,10
SYN-B001587,2024-03-03,2024-03-07,2024-03-10,SYN-FAM-01,Family,2.0,3,156.73,470.19,Travel agent,Completed,4
SYN-B001588,2024-01-03,2024-03-08,2024-03-09,SYN-STA-06,Standard,1.0,1,85.38,0.0,Online travel agency,Cancelled,65
SYN-B001589,2024-02-19,2024-03-08,2024-03-12,SYN-STA-09,Standard,1.0,4,89.23,356.92,Direct,Completed,18
